link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,price_per_sqm
https://www.immoweb.be/en/classified/house/for-sale/seraing-jemeppesur-meuse/4101/20373425,20373425,Seraing Jemeppesur-Meuse,4101,135000,HOUSE,HOUSE,85.0,0.0,0,10.0,0.0,3.0,0,0.0,UNKNOWN,JUST_RENOVATED,FOR_SALE,1588.235294117647
https://www.immoweb.be/en/classified/apartment/for-sale/deurne%20%282100%29/2100/20371733,20371733,Deurne (2100),2100,184900,APARTMENT,APARTMENT,98.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,1886.734693877551
https://www.immoweb.be/en/classified/apartment/for-sale/sint-niklaas/9100/20390181,20390181,Sint-Niklaas,9100,475000,APARTMENT,APARTMENT,207.0,0.0,0,28.0,0.0,4.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,2294.685990338164
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20099086,20099086,Liège,4000,503500,APARTMENT,APARTMENT,150.0,0.0,0,32.0,0.0,3.0,0,0.0,INSTALLED,AS_NEW,FOR_SALE,3356.6666666666665
https://www.immoweb.be/en/classified/house/for-sale/colfontaine/7340/20378870,20378870,COLFONTAINE,7340,240000,HOUSE,HOUSE,115.0,0.0,0,76.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2086.9565217391305
https://www.immoweb.be/en/classified/house/for-sale/laeken/1020/20134430,20134430,Laeken,1020,499000,HOUSE,HOUSE,190.0,0.0,0,28.0,185.0,2.0,0,291.0,HYPER_EQUIPPED,GOOD,FOR_SALE,2626.315789473684
https://www.immoweb.be/en/classified/apartment/for-sale/evergem/9940/20370168,20370168,Evergem,9940,270000,APARTMENT,APARTMENT,89.0,0.0,0,0.0,0.0,0.0,0,0.0,INSTALLED,JUST_RENOVATED,FOR_SALE,3033.7078651685392
https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/20367849,20367849,Sint-Kruis,8310,359000,HOUSE,HOUSE,198.0,0.0,0,0.0,0.0,0.0,0,264.0,SEMI_EQUIPPED,UNKNOWN,FOR_SALE,1813.1313131313132
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20365731,20365731,BERCHEM,2600,225000,APARTMENT,APARTMENT,85.0,0.0,0,5.0,0.0,3.0,0,0.0,INSTALLED,AS_NEW,FOR_SALE,2647.0588235294117
https://www.immoweb.be/en/classified/house/for-sale/kruisem/9750/20373121,20373121,Kruisem,9750,339000,HOUSE,HOUSE,154.0,0.0,0,0.0,0.0,2.0,0,95.0,UNKNOWN,GOOD,FOR_SALE,2201.2987012987014
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142599,20142599,Bruxelles,1000,245000,APARTMENT,APARTMENT,61.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,4016.3934426229507
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20357906,20357906,Knokke-Zoute,8300,740000,APARTMENT,APARTMENT,72.0,0.0,0,0.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,10277.777777777777
https://www.immoweb.be/en/classified/house/for-sale/humbeek/1851/20356991,20356991,Humbeek,1851,751622,HOUSE,HOUSE,199.0,0.0,0,0.0,0.0,0.0,0,933.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3776.994974874372
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20374099,20374099,Bruxelles,1000,315000,APARTMENT,APARTMENT,93.0,0.0,0,5.0,0.0,2.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,3387.0967741935483
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20357588,20357588,Deurne,2100,249000,APARTMENT,APARTMENT,114.0,0.0,0,0.0,0.0,2.0,0,0.0,SEMI_EQUIPPED,GOOD,FOR_SALE,2184.2105263157896
https://www.immoweb.be/en/classified/house/for-sale/eine/9700/20190599,20190599,Eine,9700,535222,HOUSE,HOUSE,170.0,0.0,0,0.0,0.0,0.0,0,450.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3148.364705882353
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20044756,20044756,VILVOORDE,1800,225000,APARTMENT,APARTMENT,52.0,0.0,0,10.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,4326.923076923077
https://www.immoweb.be/en/classified/apartment/for-sale/izegem/8870/20370737,20370737,Izegem,8870,135000,APARTMENT,APARTMENT,75.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,AS_NEW,FOR_SALE,1800.0
https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20376161,20376161,Turnhout,2300,299500,HOUSE,HOUSE,158.0,0.0,0,0.0,230.0,3.0,0,430.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,1895.5696202531647
https://www.immoweb.be/en/classified/apartment/for-sale/houthalen-helchteren/3530/20390430,20390430,Houthalen-Helchteren,3530,209000,APARTMENT,APARTMENT,77.0,0.0,0,0.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,2714.285714285714
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20390756,20390756,Antwerpen,2000,560000,APARTMENT,APARTMENT,94.0,0.0,0,10.0,0.0,2.0,0,0.0,UNKNOWN,AS_NEW,FOR_SALE,5957.446808510638
https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/20133542,20133542,Sint-Kruis,8310,615442,HOUSE,HOUSE,170.0,0.0,0,0.0,0.0,0.0,0,367.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3620.247058823529
https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/20387640,20387640,BRUXELLES,1000,705000,HOUSE,HOUSE,275.0,0.0,0,35.0,20.0,2.0,0,117.0,UNKNOWN,UNKNOWN,FOR_SALE,2563.6363636363635
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20329606,20329606,Ixelles,1050,350000,APARTMENT,APARTMENT,100.0,0.0,0,9.0,0.0,2.0,0,0.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,3500.0
https://www.immoweb.be/en/classified/apartment/for-sale/deurne%20%282100%29/2100/20383968,20383968,Deurne (2100),2100,215000,APARTMENT,APARTMENT,100.0,0.0,0,9.0,0.0,0.0,0,0.0,SEMI_EQUIPPED,UNKNOWN,FOR_SALE,2150.0
https://www.immoweb.be/en/classified/house/for-sale/loncin/4431/11404250,11404250,Loncin,4431,510131,HOUSE,HOUSE,223.0,0.0,0,0.0,0.0,3.0,0,320.0,INSTALLED,UNKNOWN,FOR_SALE,2287.5829596412555
https://www.immoweb.be/en/classified/apartment/for-sale/hofstade/9308/20265644,20265644,HOFSTADE,9308,239000,APARTMENT,APARTMENT,92.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2597.8260869565215
https://www.immoweb.be/en/classified/house/for-sale/koekelare/8680/20382947,20382947,Koekelare,8680,259000,HOUSE,HOUSE,175.0,0.0,0,0.0,0.0,3.0,0,630.0,UNKNOWN,GOOD,FOR_SALE,1480.0
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20340004,20340004,ANTWERPEN,2050,259000,APARTMENT,APARTMENT,120.0,0.0,0,12.0,0.0,4.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2158.3333333333335
https://www.immoweb.be/en/classified/house/for-sale/beringen/3580/20381880,20381880,BERINGEN,3580,345000,HOUSE,HOUSE,135.0,0.0,0,0.0,0.0,3.0,0,513.0,UNKNOWN,GOOD,FOR_SALE,2555.5555555555557
https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/20384808,20384808,BRAINE-L'ALLEUD,1420,260000,APARTMENT,APARTMENT,101.0,0.0,0,0.0,50.0,2.0,0,0.0,INSTALLED,JUST_RENOVATED,FOR_SALE,2574.2574257425745
https://www.immoweb.be/en/classified/house/for-sale/fl%C3%A9ron/4621/20378556,20378556,Fléron,4621,340000,HOUSE,HOUSE,123.0,0.0,0,0.0,0.0,4.0,0,564.0,UNKNOWN,TO_BE_DONE_UP,FOR_SALE,2764.2276422764226
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20374090,20374090,Jette,1090,225000,APARTMENT,APARTMENT,79.0,0.0,0,12.0,0.0,0.0,0,0.0,SEMI_EQUIPPED,GOOD,FOR_SALE,2848.1012658227846
https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20343897,20343897,Saint-Gilles,1060,245000,APARTMENT,APARTMENT,76.0,0.0,0,4.0,0.0,0.0,0,0.0,INSTALLED,GOOD,FOR_SALE,3223.684210526316
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20340177,20340177,Antwerpen,2000,499000,APARTMENT,APARTMENT,101.0,0.0,0,6.0,0.0,2.0,0,0.0,INSTALLED,AS_NEW,FOR_SALE,4940.59405940594
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20379262,20379262,Bruxelles,1000,299000,APARTMENT,APARTMENT,105.0,0.0,0,0.0,0.0,2.0,0,0.0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,2847.6190476190477
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/11140344,11140344,Ronse,9600,624113,HOUSE,HOUSE,188.0,0.0,0,0.0,0.0,0.0,0,1514.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3319.75
https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-gen%C3%A8se/1640/20383173,20383173,Rhode-Saint-Genèse,1640,520000,HOUSE,HOUSE,160.0,0.0,0,0.0,300.0,3.0,0,350.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3250.0
https://www.immoweb.be/en/classified/house/for-sale/zelzate/9060/20344461,20344461,ZELZATE,9060,319000,HOUSE,HOUSE,135.0,0.0,0,0.0,0.0,2.0,0,115.0,INSTALLED,GOOD,FOR_SALE,2362.962962962963
https://www.immoweb.be/en/classified/house/for-sale/laakdal/2430/20359081,20359081,LAAKDAL,2430,381200,HOUSE,HOUSE,162.0,0.0,0,0.0,0.0,4.0,0,449.0,UNKNOWN,UNKNOWN,FOR_SALE,2353.0864197530864
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/20371541,20371541,Knokke-Zoute,8300,685000,APARTMENT,APARTMENT,80.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,8562.5
https://www.immoweb.be/en/classified/house/for-sale/schellebelle/9260/20386605,20386605,Schellebelle,9260,349000,HOUSE,HOUSE,140.0,0.0,0,0.0,0.0,0.0,0,237.0,INSTALLED,GOOD,FOR_SALE,2492.8571428571427
https://www.immoweb.be/en/classified/house/for-sale/asse/1730/20201467,20201467,Asse,1730,686067,HOUSE,HOUSE,257.0,0.0,0,0.0,0.0,0.0,0,725.0,HYPER_EQUIPPED,GOOD,FOR_SALE,2669.52140077821
https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/20340701,20340701,DEURNE,2100,369000,HOUSE,HOUSE,127.0,0.0,0,4.0,0.0,0.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,2905.511811023622
https://www.immoweb.be/en/classified/house/for-sale/lambermont/4800/20389388,20389388,LAMBERMONT,4800,149000,HOUSE,HOUSE,124.0,0.0,0,0.0,0.0,2.0,0,110.0,UNKNOWN,TO_RENOVATE,FOR_SALE,1201.6129032258063
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20054393,20054393,MIDDELKERKE,8430,230000,APARTMENT,APARTMENT,49.0,1.0,0,0.0,0.0,0.0,0,0.0,INSTALLED,TO_RENOVATE,FOR_SALE,4693.877551020408
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20384409,20384409,Antwerpen,2018,379500,APARTMENT,APARTMENT,92.0,0.0,0,2.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,4125.0
https://www.immoweb.be/en/classified/house/for-sale/bonnert/6700/20284705,20284705,BONNERT,6700,420000,HOUSE,HOUSE,300.0,0.0,0,15.0,2500.0,4.0,0,2701.0,UNKNOWN,GOOD,FOR_SALE,1400.0
https://www.immoweb.be/en/classified/house/for-sale/evergem/9940/20368533,20368533,EVERGEM,9940,339000,HOUSE,HOUSE,132.0,0.0,0,0.0,0.0,3.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2568.181818181818
https://www.immoweb.be/en/classified/apartment/for-sale/diepenbeek/3590/20323462,20323462,DIEPENBEEK,3590,225000,APARTMENT,APARTMENT,90.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2500.0
https://www.immoweb.be/en/classified/house/for-sale/gr%C3%A2ce-hollogne/4460/20379483,20379483,Grâce-Hollogne,4460,199000,HOUSE,HOUSE,190.0,0.0,0,30.0,200.0,3.0,0,440.0,INSTALLED,GOOD,FOR_SALE,1047.3684210526317
https://www.immoweb.be/en/classified/house/for-sale/brunehaut/7620/20369418,20369418,Brunehaut,7620,215000,HOUSE,HOUSE,130.0,0.0,0,90.0,292.0,3.0,0,617.0,INSTALLED,TO_RENOVATE,FOR_SALE,1653.8461538461538
https://www.immoweb.be/en/classified/house/for-sale/itegem/2222/20367516,20367516,Itegem,2222,439000,HOUSE,HOUSE,176.0,0.0,0,0.0,0.0,3.0,0,874.0,INSTALLED,GOOD,FOR_SALE,2494.318181818182
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20387475,20387475,Maldegem,9990,369000,HOUSE,HOUSE,140.0,0.0,0,60.0,400.0,3.0,0,555.0,UNKNOWN,AS_NEW,FOR_SALE,2635.714285714286
https://www.immoweb.be/en/classified/house/for-sale/habay-la-neuve/6720/20389892,20389892,Habay-la-Neuve,6720,369000,HOUSE,HOUSE,192.0,0.0,0,0.0,0.0,2.0,0,286.0,SEMI_EQUIPPED,UNKNOWN,FOR_SALE,1921.875
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20290675,20290675,OOSTENDE,8400,285000,APARTMENT,APARTMENT,80.0,1.0,0,6.0,0.0,0.0,0,0.0,INSTALLED,GOOD,FOR_SALE,3562.5
https://www.immoweb.be/en/classified/house/for-sale/strombeek-bever/1853/20355723,20355723,Strombeek-Bever,1853,495000,HOUSE,HOUSE,185.0,0.0,0,0.0,0.0,0.0,0,237.0,INSTALLED,UNKNOWN,FOR_SALE,2675.675675675676
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-borgerhout/2140/20380382,20380382,Antwerpen Borgerhout,2140,255000,APARTMENT,APARTMENT,112.0,0.0,0,10.0,0.0,3.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2276.785714285714
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20336606,20336606,Oostende,8400,199000,APARTMENT,APARTMENT,45.0,0.0,0,3.0,0.0,0.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,4422.222222222223
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%202000/2000/20377501,20377501,ANTWERPEN 2000,2000,695000,APARTMENT,APARTMENT,180.0,0.0,0,35.0,0.0,0.0,0,0.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3861.1111111111113
https://www.immoweb.be/en/classified/house/for-sale/amay/4540/20374572,20374572,Amay,4540,200000,HOUSE,HOUSE,125.0,0.0,0,16.0,300.0,2.0,0,469.0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,1600.0
https://www.immoweb.be/en/classified/apartment/for-sale/kruishoutem/9770/20369559,20369559,Kruishoutem,9770,328000,APARTMENT,APARTMENT,121.0,0.0,0,23.0,189.0,0.0,0,0.0,HYPER_EQUIPPED,UNKNOWN,FOR_SALE,2710.7438016528927
https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20337985,20337985,FLÉMALLE,4400,265000,HOUSE,HOUSE,120.0,0.0,0,0.0,140.0,4.0,0,314.0,NOT_INSTALLED,UNKNOWN,FOR_SALE,2208.3333333333335
https://www.immoweb.be/en/classified/apartment/for-sale/saint-georges-sur-meuse/4470/20282903,20282903,Saint-Georges-sur-Meuse,4470,373000,APARTMENT,APARTMENT,116.0,0.0,0,23.0,0.0,4.0,0,0.0,INSTALLED,UNKNOWN,FOR_SALE,3215.5172413793102
https://www.immoweb.be/en/classified/apartment/for-sale/dilbeek/1700/11298439,11298439,Dilbeek,1700,399000,APARTMENT,APARTMENT,105.0,0.0,0,0.0,0.0,3.0,0,0.0,UNKNOWN,AS_NEW,FOR_SALE,3800.0
https://www.immoweb.be/en/classified/house/for-sale/ciney/5590/20390270,20390270,Ciney,5590,350000,HOUSE,HOUSE,218.0,0.0,0,0.0,75.0,2.0,0,150.0,INSTALLED,AS_NEW,FOR_SALE,1605.5045871559632
https://www.immoweb.be/en/classified/house/for-sale/grembergen/9200/20382624,20382624,Grembergen,9200,349000,HOUSE,HOUSE,166.0,0.0,0,0.0,0.0,2.0,0,1030.0,INSTALLED,GOOD,FOR_SALE,2102.409638554217
https://www.immoweb.be/en/classified/house/for-sale/mere/9420/20380063,20380063,Mere,9420,249000,HOUSE,HOUSE,150.0,0.0,0,0.0,0.0,3.0,0,544.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,1660.0
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20362018,20362018,Woluwe-Saint-Lambert,1200,260000,APARTMENT,APARTMENT,67.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,3880.597014925373
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20370878,20370878,Aalst,9300,424000,HOUSE,HOUSE,243.0,0.0,0,0.0,400.0,3.0,0,846.0,INSTALLED,GOOD,FOR_SALE,1744.8559670781892
https://www.immoweb.be/en/classified/apartment/for-sale/la%20calamine/4728/20388841,20388841,La Calamine,4728,178000,APARTMENT,APARTMENT,95.0,0.0,0,0.0,350.0,0.0,0,0.0,INSTALLED,GOOD,FOR_SALE,1873.6842105263158
https://www.immoweb.be/en/classified/house/for-sale/saint-ghislain/7330/20341426,20341426,Saint-Ghislain,7330,350000,HOUSE,HOUSE,185.0,0.0,0,20.0,0.0,3.0,0,400.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,1891.8918918918919
https://www.immoweb.be/en/classified/house/for-sale/lodelinsart/6042/20387716,20387716,Lodelinsart,6042,110000,HOUSE,HOUSE,85.0,0.0,0,0.0,0.0,3.0,0,160.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,1294.1176470588234
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20384480,20384480,Anderlecht,1070,199000,APARTMENT,APARTMENT,78.0,0.0,0,10.0,0.0,4.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2551.2820512820513
https://www.immoweb.be/en/classified/apartment/for-sale/geel/2440/20386452,20386452,GEEL,2440,349700,APARTMENT,APARTMENT,104.0,0.0,0,21.0,0.0,2.0,0,0.0,INSTALLED,UNKNOWN,FOR_SALE,3362.5
https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20368903,20368903,Sint-Niklaas,9100,419995,HOUSE,HOUSE,200.0,0.0,0,0.0,0.0,3.0,0,405.0,UNKNOWN,AS_NEW,FOR_SALE,2099.975
https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/20336749,20336749,Tremelo,3120,395000,HOUSE,HOUSE,205.0,0.0,0,0.0,0.0,4.0,0,750.0,UNKNOWN,GOOD,FOR_SALE,1926.8292682926829
https://www.immoweb.be/en/classified/house/for-sale/zulte/9870/20378280,20378280,Zulte,9870,305000,HOUSE,HOUSE,220.0,0.0,0,0.0,0.0,3.0,0,443.0,UNKNOWN,GOOD,FOR_SALE,1386.3636363636363
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20281780,20281780,WILRIJK,2610,395000,APARTMENT,APARTMENT,119.0,0.0,0,5.0,0.0,2.0,0,0.0,INSTALLED,JUST_RENOVATED,FOR_SALE,3319.327731092437
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20166328,20166328,Vilvoorde,1800,235000,APARTMENT,APARTMENT,85.0,0.0,0,8.0,0.0,0.0,0,0.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,2764.705882352941
https://www.immoweb.be/en/classified/house/for-sale/wijnegem/2110/20382537,20382537,Wijnegem,2110,585000,HOUSE,HOUSE,205.0,0.0,0,30.0,120.0,3.0,0,348.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,2853.6585365853657
https://www.immoweb.be/en/classified/house/for-sale/ekeren/2180/20374995,20374995,Ekeren,2180,319000,HOUSE,HOUSE,161.0,0.0,0,0.0,0.0,2.0,0,150.0,UNKNOWN,TO_BE_DONE_UP,FOR_SALE,1981.3664596273293
https://www.immoweb.be/en/classified/house/for-sale/hollain/7620/20369467,20369467,Hollain,7620,250000,HOUSE,HOUSE,250.0,0.0,0,0.0,0.0,3.0,0,1040.0,INSTALLED,TO_RENOVATE,FOR_SALE,1000.0
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20331172,20331172,Roeselare,8800,229000,APARTMENT,APARTMENT,108.0,0.0,0,0.0,0.0,0.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2120.3703703703704
https://www.immoweb.be/en/classified/house/for-sale/ooigem/8710/20357084,20357084,Ooigem,8710,592416,HOUSE,HOUSE,209.0,0.0,0,0.0,0.0,0.0,0,591.0,HYPER_EQUIPPED,GOOD,FOR_SALE,2834.5263157894738
https://www.immoweb.be/en/classified/house/for-sale/virton/6760/20283700,20283700,Virton,6760,135000,HOUSE,HOUSE,120.0,0.0,0,10.0,0.0,2.0,0,480.0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,1125.0
https://www.immoweb.be/en/classified/apartment/for-sale/de%20haan/8420/20301122,20301122,De Haan,8420,129000,APARTMENT,APARTMENT,53.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,AS_NEW,FOR_SALE,2433.9622641509436
https://www.immoweb.be/en/classified/house/for-sale/ath/7800/20155623,20155623,Ath,7800,186000,HOUSE,HOUSE,145.0,0.0,0,0.0,0.0,2.0,0,400.0,UNKNOWN,GOOD,FOR_SALE,1282.7586206896551
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20386439,20386439,RONSE,9600,579000,HOUSE,HOUSE,240.0,0.0,0,0.0,0.0,3.0,0,1120.0,INSTALLED,GOOD,FOR_SALE,2412.5
https://www.immoweb.be/en/classified/house/for-sale/tielt/8700/20366144,20366144,Tielt,8700,219000,HOUSE,HOUSE,117.0,0.0,1,0.0,300.0,4.0,0,520.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,1871.7948717948718
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20139020,20139020,Knokke,8300,479000,APARTMENT,APARTMENT,72.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,6652.777777777777
https://www.immoweb.be/en/classified/house/for-sale/villers-le-bouillet/4530/20118147,20118147,Villers-le-bouillet,4530,345000,HOUSE,HOUSE,140.0,0.0,0,12.0,951.0,4.0,0,974.0,INSTALLED,GOOD,FOR_SALE,2464.285714285714
https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20373803,20373803,Etterbeek,1040,410000,APARTMENT,APARTMENT,100.0,0.0,0,13.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,4100.0
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/10805219,10805219,Oudenaarde,9700,375000,APARTMENT,APARTMENT,155.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,2419.3548387096776
https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/20348300,20348300,EEKLO,9900,185000,HOUSE,HOUSE,87.0,0.0,0,0.0,0.0,2.0,0,55.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,2126.4367816091954
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/20367398,20367398,Bruxelles,1020,249000,APARTMENT,APARTMENT,136.0,0.0,0,15.0,0.0,2.0,0,0.0,NOT_INSTALLED,GOOD,FOR_SALE,1830.8823529411766
https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/20390281,20390281,Liedekerke,1770,299000,HOUSE,HOUSE,154.0,0.0,0,0.0,261.0,3.0,0,481.0,INSTALLED,GOOD,FOR_SALE,1941.5584415584415
https://www.immoweb.be/en/classified/apartment/for-sale/louvain-la-neuve/1348/20365111,20365111,LOUVAIN-LA-NEUVE,1348,175000,APARTMENT,APARTMENT,46.0,0.0,0,0.0,0.0,0.0,0,0.0,SEMI_EQUIPPED,GOOD,FOR_SALE,3804.3478260869565
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20378278,20378278,Oudenaarde,9700,445000,HOUSE,HOUSE,153.0,0.0,0,0.0,0.0,3.0,0,316.0,UNKNOWN,UNKNOWN,FOR_SALE,2908.496732026144
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20380437,20380437,SERAING,4100,285000,HOUSE,HOUSE,196.0,0.0,0,65.0,0.0,2.0,0,0.0,INSTALLED,JUST_RENOVATED,FOR_SALE,1454.0816326530612
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20390265,20390265,Brasschaat,2930,374000,APARTMENT,APARTMENT,150.0,0.0,0,0.0,0.0,0.0,0,0.0,HYPER_EQUIPPED,GOOD,FOR_SALE,2493.3333333333335
https://www.immoweb.be/en/classified/house/for-sale/m%C3%89vergnies-lez-lens/7942/20385014,20385014,MÉVERGNIES-LEZ-LENS,7942,300000,HOUSE,HOUSE,231.0,0.0,0,0.0,0.0,4.0,0,1527.0,UNKNOWN,UNKNOWN,FOR_SALE,1298.7012987012988
https://www.immoweb.be/en/classified/apartment/for-sale/beerzel/2580/20384025,20384025,Beerzel,2580,317500,APARTMENT,APARTMENT,175.0,0.0,0,0.0,0.0,0.0,0,0.0,HYPER_EQUIPPED,UNKNOWN,FOR_SALE,1814.2857142857142
https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20387811,20387811,Turnhout,2300,335000,HOUSE,HOUSE,128.0,0.0,0,18.0,0.0,2.0,0,224.0,UNKNOWN,TO_RENOVATE,FOR_SALE,2617.1875
https://www.immoweb.be/en/classified/house/for-sale/stekene/9190/20256571,20256571,STEKENE,9190,519000,HOUSE,HOUSE,220.0,0.0,0,21.0,0.0,3.0,0,283.0,INSTALLED,GOOD,FOR_SALE,2359.090909090909
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20375744,20375744,Antwerpen,2060,229000,HOUSE,HOUSE,160.0,0.0,0,0.0,10.0,2.0,0,75.0,UNKNOWN,TO_RENOVATE,FOR_SALE,1431.25
https://www.immoweb.be/en/classified/house/for-sale/saint-nicolas-montegnee/4420/20358482,20358482,Saint-Nicolas Montegnée,4420,220000,HOUSE,HOUSE,105.0,0.0,0,0.0,0.0,2.0,0,159.0,INSTALLED,GOOD,FOR_SALE,2095.2380952380954
https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/20172478,20172478,Wetteren,9230,225000,HOUSE,HOUSE,98.0,0.0,0,0.0,0.0,2.0,0,255.0,INSTALLED,GOOD,FOR_SALE,2295.918367346939
