postal_code,type_of_property,construction_year,living_area,bedrooms,nr_bathrooms,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building
4100,0,1.7488604775814314,-0.5168539325842697,-1.0,0.0,0,0,-5.168060112181183,0.0,0.41023783653265733,0,0.0,5,0
1730,1,-0.2511395224185686,0.1797752808988764,0.0,-1.0,0,0,0.0,-231.3868530411787,0.0,0,-0.8429134791619401,4,4
9190,1,1.1626535810297072,0.07865168539325842,-1.0,0.0,0,0,-1.9262355804847076,0.0,-0.5897621634673427,0,0.37139026128464997,0,1
9700,1,1.7488604775814314,0.2247191011235955,1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.9551181369034114,0,1
5060,1,0.0,0.38202247191011235,0.0,-1.0,0,0,0.0,0.0,0.41023783653265733,0,-1.3740155258049045,0,1
4367,0,1.6798949603400521,-0.19101123595505617,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,2,1
8420,0,0.88679151206419,-0.5842696629213483,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,4
8660,0,-0.07872572931512031,-0.8202247191011236,-2.0,0.0,0,0,1.7787067414541224,0.0,0.0,0,0.0,4,4
6890,1,-2.527001591384086,-0.42696629213483145,0.0,0.0,0,0,-6.557413482908244,-341.3868530411787,-0.5897621634673427,0,-1.349081157417911,4,2
1020,1,0.0,0.7528089887640449,2.0,0.0,0,0,-6.094295692665891,-327.3868530411787,-0.5897621634673427,0,-1.748031051609809,0,1
3193,0,0.0,-0.4606741573033708,-1.0,1.0,0,0,0.0,0.0,-2.5897621634673427,0,0.0,0,1
1200,0,-0.906311936211672,-0.8764044943820225,-2.0,0.0,0,0,-1.9262355804847076,0.0,-0.5897621634673427,0,0.0,5,1
3400,0,0.0,-0.7078651685393258,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,0
8501,0,1.3350673741331556,-0.7752808988764045,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
1190,1,-1.8373464189702928,0.7528089887640449,1.0,2.0,0,0,-5.631177902423537,0.0,-0.5897621634673427,0,-1.5685035992234548,4,4
1030,0,0.5419639258572935,-0.14606741573033707,0.0,1.0,0,0,-7.483649063392952,0.0,0.41023783653265733,0,0.0,1,1
4340,0,0.12817082240901762,-0.3146067415730337,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,1
8972,1,-2.182174005177189,-0.7752808988764045,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,-0.5038060690988266,2,2
9400,1,-0.42355331552201686,0.11235955056179775,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-0.6559057162594878,1,1
8434,0,0.7488604775814314,-0.8651685393258427,-2.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0,1
3700,0,0.09368806378832797,-0.4044943820224719,-1.0,0.0,0,0,-9.79923801460472,0.0,0.0,0,0.0,4,4
6900,1,0.0,1.146067415730337,2.0,2.0,0,0,3.6311779024235373,0.0,0.41023783653265733,0,-1.3316270995470154,0,1
9230,1,1.7488604775814314,0.2808988764044944,1.0,0.0,0,0,-5.631177902423537,-289.3868530411787,0.41023783653265733,0,-1.1969815102572496,0,1
6880,0,0.0,-0.14606741573033707,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,0
8300,0,0.4385156499952245,-0.7415730337078652,-1.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,1
9550,1,1.5764466844779832,0.4943820224719101,1.0,0.0,0,0,2.241824531696476,0.0,0.41023783653265733,0,-0.8578741001941362,1,1
8000,1,0.0,,-1.0,-1.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.748031051609809,0,0
2440,0,0.990239787926259,-0.7640449438202247,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
9860,1,-2.5614843500047755,2.157303370786517,2.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,5.3083952019093905,0,4
1050,0,1.4385156499952245,-0.5168539325842697,-1.0,0.0,1,0,0.0,0.0,-0.5897621634673427,0,0.0,0,0
2100,0,0.0,-0.5168539325842697,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,0
2930,1,0.0,-0.033707865168539325,0.0,0.0,0,0,0.0,0.0,0.0,0,-1.748031051609809,0,4
4000,1,-1.3545877982806376,0.8314606741573034,1.0,2.0,0,0,-8.873002434120012,-331.3868530411787,-0.5897621634673427,0,-1.2692911785795313,2,2
2050,0,-0.11320848793580997,0.10112359550561797,0.0,1.0,0,0,-2.852471160969415,0.0,-0.5897621634673427,0,0.0,4,1
9140,1,0.9212742706848797,-0.07865168539325842,0.0,0.0,0,0,7.336120224362367,458.6131469588213,1.4102378365326573,0,0.4711277348326245,1,0
8490,1,-2.527001591384086,-0.14606741573033707,0.0,0.0,0,0,-9.79923801460472,0.0,-0.5897621634673427,0,-1.486220183546376,4,1
4020,0,0.0,-0.9438202247191011,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,2,1
8610,1,0.2316190982710866,0.6292134831460674,1.0,0.0,0,0,0.0,0.0,0.0,0,-0.17716584322921003,0,1
2140,0,0.0,-0.6966292134831461,-1.0,0.0,0,0,-10.262355804847074,0.0,-0.5897621634673427,0,0.0,4,4
9300,0,0.9212742706848797,0.5280898876404494,1.0,0.0,0,0,-4.241824531696476,0.0,-0.5897621634673427,0,0.0,0,1
9500,1,0.0,0.5730337078651685,0.0,0.0,0,0,0.0,0.0,0.0,0,-1.369028652127506,4,2
2460,0,1.783343236202121,-0.651685393258427,-2.0,0.0,0,0,-7.483649063392952,0.0,0.0,0,0.0,0,1
1050,0,-1.216656763797879,-0.550561797752809,-2.0,0.0,1,0,-8.40988464387766,0.0,-0.5897621634673427,0,0.0,1,0
8420,0,-0.49251883276339614,-1.1573033707865168,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
9000,0,-2.5614843500047755,-0.2696629213483146,-1.0,0.0,0,0,-6.557413482908244,-411.3868530411787,0.0,0,0.0,0,1
9100,1,0.0,0.30337078651685395,0.0,0.0,0,0,-10.725473595089428,-430.3868530411787,-0.5897621634673427,0,-1.1994749470959492,0,0
2050,0,-0.3545877982806375,-0.9662921348314607,-2.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.0,0,1
2100,0,-0.28562228103925824,-0.5056179775280899,-1.0,0.0,0,0,-7.483649063392952,0.0,-0.5897621634673427,0,0.0,1,1
8420,0,-0.49251883276339614,-1.101123595505618,-3.0,-1.0,0,0,0.0,0.0,0.0,0,0.0,0,1
3270,1,0.0,0.30337078651685395,0.0,-1.0,0,0,0.0,0.0,0.0,0,-0.6259844741950955,0,1
5190,1,0.7488604775814314,-0.14606741573033707,0.0,0.0,0,0,0.0,0.0,0.0,0,0.8027548343796399,0,1
9940,1,0.0,,0.0,-1.0,0,0,0.0,0.0,0.0,0,-1.1072177840640727,0,0
8400,0,-0.3201050396599479,-0.48314606741573035,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0
1930,1,-0.3201050396599479,0.898876404494382,2.0,-1.0,0,0,-4.70494232193883,-81.38685304117871,0.41023783653265733,0,-0.6135172900015986,1,1
4680,0,-0.18217400517718926,-0.6404494382022472,-2.0,0.0,0,0,-9.336120224362366,0.0,-0.5897621634673427,0,0.0,0,4
9940,1,0.0,,0.0,-1.0,0,0,0.0,0.0,0.0,0,-1.0523621736126867,0,0
8420,0,0.7488604775814314,-0.6404494382022472,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,4
3740,1,0.8178259948228107,0.7528089887640449,1.0,1.0,0,0,0.0,0.0,0.0,1,0.6157470714771875,0,1
3020,1,-0.11320848793580997,,-1.0,-1.0,0,0,0.0,0.0,1.4102378365326573,0,2.29133662708316,0,1
1800,1,0.0,0.07865168539325842,0.0,0.0,0,0,0.0,0.0,0.0,0,-1.2593174312247337,0,1
1150,1,-1.3201050396599479,2.8876404494382024,2.0,1.0,0,0,2.7049423219388298,218.6131469588213,1.4102378365326573,0,1.8475048697946732,1,4
9890,0,1.197136339650397,-0.7078651685393258,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
2550,0,1.3350673741331556,-0.9325842696629213,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
8970,1,0.0,0.12359550561797752,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.4986873677398727,0,2
2200,1,-0.5959671086254651,1.2696629213483146,1.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,2.037006069535825,4,2
4100,1,0.0,0.19101123595505617,-1.0,0.0,0,0,7.336120224362367,-331.3868530411787,0.41023783653265733,0,-1.1321521524510663,1,1
1210,1,-2.906311936211672,2.438202247191011,5.0,-1.0,0,0,0.0,-401.3868530411787,0.41023783653265733,0,-1.6732279464488282,0,4
9900,1,-1.4925188327633963,-0.056179775280898875,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-1.2667977417408318,0,1
6640,1,-0.8028636603496031,0.797752808988764,2.0,0.0,0,0,0.0,568.6131469588213,-0.5897621634673427,0,1.119421312894459,2,2
1730,0,1.7488604775814314,-0.2808988764044944,-1.0,0.0,0,0,-7.483649063392952,0.0,0.41023783653265733,0,0.0,0,0
2060,0,-0.8028636603496031,-0.797752808988764,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,3,0
9090,0,0.8178259948228107,-0.4157303370786517,-1.0,0.0,0,0,-7.483649063392952,0.0,0.0,0,0.0,0,1
1150,1,-1.5614843500047755,3.842696629213483,3.0,1.0,0,0,2.7049423219388298,1868.6131469588213,0.41023783653265733,0,4.360889203203632,2,4
9040,0,0.19713633965039692,-0.07865168539325842,-1.0,0.0,0,0,-5.631177902423537,0.0,0.41023783653265733,0,0.0,0,0
9300,0,0.09368806378832797,-0.25842696629213485,-1.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,0
6870,1,-0.6994153844875342,-0.0449438202247191,0.0,0.0,0,1,0.0,0.0,1.4102378365326573,0,14.913113904579337,4,2
1050,0,-0.45803607414270653,-0.16853932584269662,0.0,0.0,0,1,-8.873002434120012,0.0,0.41023783653265733,0,0.0,0,1
9500,1,-0.7683809017289134,0.6629213483146067,0.0,1.0,0,0,0.0,0.0,0.41023783653265733,0,-0.5910763584533044,0,1
2812,0,-0.07872572931512031,0.8764044943820225,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,1
8000,0,-4.940794694832362,-0.8426966292134831,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
3400,1,-0.5614843500047755,0.6179775280898876,-1.0,0.0,0,0,0.0,-266.3868530411787,1.4102378365326573,0,-0.945144389548614,0,0
2060,0,1.4040328913745348,-0.6404494382022472,-1.0,0.0,0,0,-8.40988464387766,0.0,1.4102378365326573,0,0.0,0,1
2800,1,0.0,-0.2696629213483146,0.0,0.0,0,0,0.0,0.0,0.0,0,-1.6059051518039453,0,0
1180,0,-0.5270015913840859,-0.39325842696629215,-1.0,0.0,0,0,-5.631177902423537,0.0,0.41023783653265733,0,0.0,0,2
1000,0,-0.2511395224185686,-1.1797752808988764,-2.0,-1.0,1,0,0.0,0.0,-0.5897621634673427,0,0.0,6,0
2040,1,-0.07872572931512031,-0.14606741573033707,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.3391074100631135,1,1
3440,1,0.0,1.202247191011236,0.0,1.0,0,0,0.0,-11.38685304117871,0.41023783653265733,0,0.7204714187025608,0,1
8500,0,0.12817082240901762,,0.0,0.0,0,1,0.0,0.0,0.41023783653265733,0,0.0,0,1
8581,1,-1.906311936211672,-0.02247191011235955,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.2242774878013875,0,1
8660,0,1.2661018568917763,-0.7191011235955056,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
8301,0,1.3350673741331556,-0.7528089887640449,-1.0,0.0,0,0,-9.336120224362366,0.0,-0.5897621634673427,0,0.0,0,1
6183,1,-3.423553315522017,0.5280898876404494,0.0,0.0,0,0,0.0,-31.38685304117871,0.41023783653265733,0,-0.3018376851641782,2,2
8300,0,0.0,,-1.0,0.19844324694209226,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,1
3020,1,-0.3890705569013272,0.10112359550561797,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.45144389548614,0,2
1320,1,0.0,-0.5393258426966292,-1.0,0.0,0,0,-1.0,0.0,0.41023783653265733,0,-1.748031051609809,0,1
2830,1,-2.8718291775909823,0.056179775280898875,-1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-1.4513120678045848,0,1
3580,0,1.6109294430986727,-0.29213483146067415,-1.0,0.0,0,0,-1.9262355804847076,0.0,-0.5897621634673427,0,0.0,7,1
2640,0,-0.18217400517718926,-0.5280898876404494,-1.0,0.0,0,0,-7.020531273150598,0.0,-0.5897621634673427,0,0.0,4,1
2800,1,1.3005846155124658,0.11235955056179775,0.0,0.0,0,0,7.336120224362367,0.0,-0.5897621634673427,0,-1.748031051609809,0,1
9840,1,0.26610185689177623,0.30337078651685395,1.0,0.0,0,0,2.7049423219388298,178.6131469588213,1.4102378365326573,0,-0.015092448713751384,0,2
6790,1,1.7143777189607419,0.29213483146067415,1.0,0.0,0,0,-2.852471160969415,0.0,0.41023783653265733,0,-0.7980316160653516,0,1
5070,1,0.0,2.3146067415730336,2.0,1.0,0,0,0.0,0.0,0.41023783653265733,0,-0.7007875793560764,0,1
1420,0,0.0,-0.25842696629213485,-1.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
9280,0,1.783343236202121,0.0449438202247191,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
2560,0,1.5074811672366037,-0.7865168539325843,-2.0,0.19844324694209226,0,0,-1.9262355804847076,-331.3868530411787,-0.5897621634673427,0,0.0,2,0
9700,0,1.7488604775814314,-0.3595505617977528,-1.0,0.0,0,0,-7.483649063392952,0.0,-0.5897621634673427,0,0.0,1,0
2940,1,1.1626535810297072,0.6179775280898876,1.0,0.0,0,0,0.0,-152.3868530411787,0.0,0,-1.0523621736126867,0,1
5660,1,-1.4925188327633963,0.33707865168539325,-1.0,0.0,0,0,-5.631177902423537,2061.6131469588213,0.41023783653265733,0,5.278473959844998,4,1
2660,1,0.0,0.7528089887640449,0.0,0.0,0,0,0.0,-331.3868530411787,-0.5897621634673427,0,-1.3241467890309173,0,0
2500,0,-0.18217400517718926,-0.5056179775280899,-1.0,0.0,0,0,-10.725473595089428,0.0,-0.5897621634673427,0,0.0,4,1
9000,0,-1.3201050396599479,-1.0898876404494382,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
3800,1,-0.7683809017289134,0.011235955056179775,1.0,0.0,0,0,0.0,0.0,0.0,0,-1.4139105152240943,0,1
2610,0,-0.3545877982806375,-0.056179775280898875,0.0,0.0,0,0,-8.873002434120012,0.0,-0.5897621634673427,0,0.0,0,0
4400,1,0.4385156499952245,-0.25842696629213485,0.0,0.0,0,0,-1.9262355804847076,-131.3868530411787,0.41023783653265733,0,-0.05249400129424184,0,0
6000,0,-0.42355331552201686,-0.7640449438202247,-2.0,0.0,1,0,-9.336120224362366,0.0,-0.5897621634673427,0,0.0,0,1
8810,1,-0.8028636603496031,0.11235955056179775,-1.0,0.0,0,0,0.0,0.0,0.0,0,-1.219422441805544,0,4
9990,1,-1.5614843500047755,2.808988764044944,2.0,2.0,0,0,0.0,0.0,1.4102378365326573,0,-0.835433168645842,0,0
6730,1,-1.4925188327633963,0.8539325842696629,-3.0,-1.0,0,0,0.0,0.0,1.4102378365326573,0,-0.7132547635495732,0,1
4540,1,0.0,0.5280898876404494,1.0,0.0,0,0,0.0,-162.3868530411787,0.41023783653265733,0,-0.5461944953567158,2,2
9800,0,1.7488604775814314,-0.4157303370786517,-1.0,1.0,0,0,-3.3155889512117684,0.0,1.4102378365326573,0,0.0,1,0
4480,1,0.0,0.7528089887640449,0.0,1.0,0,0,23.545242882844747,890.6131469588213,1.4102378365326573,0,2.159184474632094,0,1
9450,1,-1.3890705569013273,0.9775280898876404,1.0,0.0,0,0,0.0,0.0,0.0,0,-1.0448818630965886,0,4
8830,1,0.0,-0.25842696629213485,0.0,0.0,0,0,0.0,0.0,0.0,0,0.09960564586641935,0,4
1160,0,-0.3201050396599479,-0.9325842696629213,-2.0,0.0,0,0,-6.557413482908244,0.0,-0.5897621634673427,0,0.0,0,1
9050,1,0.0,0.033707865168539325,1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.541075793997762,1,1
6061,1,0.0,0.15730337078651685,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-1.074803105160981,0,1
2800,1,-0.3545877982806375,-0.11235955056179775,0.0,0.0,0,0,4.557413482908244,-381.3868530411787,0.41023783653265733,0,-1.2543305575473351,0,1
1140,0,0.0,-0.3707865168539326,-1.0,0.0,0,0,-6.557413482908244,0.0,-0.5897621634673427,0,0.0,0,1
8300,0,0.7488604775814314,-0.48314606741573035,0.0,1.0,1,0,0.0,0.0,-0.5897621634673427,0,0.0,0,0
9150,1,-0.8028636603496031,0.4044943820224719,0.0,0.0,0,0,11.967298126785904,-231.3868530411787,-0.5897621634673427,1,-0.9925196894839019,1,0
9000,0,0.0,-0.3707865168539326,-1.0,0.0,0,0,1.7787067414541224,0.0,-2.5897621634673427,0,0.0,0,1
9200,0,0.0,0.5056179775280899,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
1570,1,0.0,0.7415730337078652,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.2519689483901909,1,1
2140,0,0.0,-0.550561797752809,-1.0,0.0,0,0,-10.725473595089428,0.0,0.0,0,0.0,0,0
6997,1,-0.45803607414270653,1.2134831460674158,4.0,0.0,0,0,44.84866123399302,177.6131469588213,0.41023783653265733,0,0.19684968257569452,0,1
9190,1,1.1281708224090177,1.0898876404494382,0.0,0.0,0,0,2.7049423219388298,0.0,0.41023783653265733,0,0.316534650833264,0,1
9000,0,-0.45803607414270653,-0.6179775280898876,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
4140,1,-2.527001591384086,0.16853932584269662,-1.0,0.0,0,0,0.0,303.6131469588213,-0.5897621634673427,0,0.6207339451545864,4,4
6850,0,-4.251139522418568,-0.8876404494382022,-1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,0.0,4,1
1850,1,-0.8028636603496031,0.5280898876404494,0.0,1.0,0,0,0.0,0.0,0.0,0,-1.042388426257889,0,1
2440,1,1.1281708224090177,1.1797752808988764,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,-0.6110238531628993,0,1
8510,1,-2.5614843500047755,0.24719101123595505,1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,1.3936993651513891,1,4
1060,1,-2.7683809017289134,1.3707865168539326,1.0,2.0,0,0,-4.241824531696476,-366.3868530411787,-0.5897621634673427,0,-1.356561467934009,0,4
3700,1,1.7488604775814314,0.5280898876404494,-1.0,0.0,0,0,0.0,0.0,0.0,0,-1.748031051609809,0,1
3140,1,1.1626535810297072,2.752808988764045,0.0,1.0,0,0,0.0,0.0,1.4102378365326573,1,2.0020979537940335,0,1
6800,1,1.7143777189607419,,0.0,0.0,0,0,-10.725473595089428,-430.3868530411787,1.4102378365326573,0,0.5135161610905137,0,0
8750,1,1.0247225465469487,0.39325842696629215,0.0,-1.0,0,0,0.38935337072706117,0.0,1.4102378365326573,0,-0.5013126322601272,0,0
1050,0,-1.4925188327633963,-0.7078651685393258,-2.0,0.19844324694209226,0,0,0.0,0.0,0.41023783653265733,0,0.0,3,0
2800,1,0.0,0.7752808988764045,0.0,0.0,0,0,-8.40988464387766,-370.3868530411787,0.41023783653265733,0,-1.3814958363210026,0,0
8800,0,1.7488604775814314,-0.651685393258427,-2.0,0.0,0,0,-6.094295692665891,0.0,-0.5897621634673427,0,0.0,0,1
2020,0,0.05920530516763831,0.011235955056179775,1.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,0
2180,1,-0.3201050396599479,0.02247191011235955,-1.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.02230910386673907,1,1
2170,0,0.05920530516763831,-0.6292134831460674,-1.0,0.0,0,0,-10.262355804847074,0.0,0.0,0,0.0,4,2
7500,0,0.0,-0.47191011235955055,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,4
1020,0,-1.216656763797879,-0.4157303370786517,-1.0,0.0,0,0,-9.79923801460472,0.0,-0.5897621634673427,0,0.0,1,0
3970,1,1.7488604775814314,0.797752808988764,1.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.3066927311600218,1,1
1083,0,-0.04424297069443065,-0.5955056179775281,-1.0,0.0,0,0,-7.483649063392952,0.0,0.0,0,0.0,0,4
9190,1,0.7488604775814314,1.0898876404494382,0.0,0.0,0,0,16.59847602920944,948.6131469588213,0.0,0,7.051307552160245,0,1
2500,1,0.0,0.23595505617977527,0.0,0.0,0,0,31.418245316964764,-339.3868530411787,-0.5897621634673427,0,-1.344094283740512,4,4
4460,1,-0.49251883276339614,0.20224719101123595,-1.0,0.0,0,0,0.0,-156.3868530411787,-0.5897621634673427,0,-0.561155116388912,4,2
8300,0,0.6109294430986728,-0.3707865168539326,0.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,0
4020,0,0.0,-0.9662921348314607,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,0
3650,1,1.783343236202121,0.9887640449438202,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,-0.23700832735799474,0,1
9000,0,1.6109294430986727,-0.6292134831460674,-2.0,0.0,0,0,-7.483649063392952,0.0,-0.5897621634673427,0,0.0,1,0
9190,1,1.0247225465469487,2.359550561797753,1.0,1.0,0,1,2.7049423219388298,-269.3868530411787,1.4102378365326573,0,-1.748031051609809,0,1
1200,1,-1.3201050396599479,0.19101123595505617,0.0,0.0,0,0,-6.557413482908244,-316.3868530411787,-0.5897621634673427,0,-1.164566831354158,0,1
2050,1,-0.3890705569013272,0.30337078651685395,0.0,0.0,0,0,-9.336120224362366,-341.3868530411787,-0.5897621634673427,0,-1.3540680310953097,0,1
1000,0,-0.11320848793580997,1.7752808988764044,1.0,1.0,0,1,-5.631177902423537,0.0,-0.5897621634673427,0,0.0,2,4
8300,0,0.9557570293055694,-0.4157303370786517,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,1
1030,1,0.0,1.1348314606741574,2.0,0.0,0,0,2.7049423219388298,0.0,-0.5897621634673427,0,-1.349081157417911,4,1
1180,1,-1.3890705569013273,1.5168539325842696,3.0,1.0,0,0,35.123187638903595,-197.3868530411787,0.41023783653265733,0,-0.09986930122952975,0,1
1190,0,-0.5959671086254651,-0.3707865168539326,-1.0,0.0,0,0,-6.557413482908244,0.0,-0.5897621634673427,0,0.0,1,0
2300,1,-0.14769124655649962,-0.0898876404494382,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.4014433310305976,4,4
6870,1,0.0,0.5280898876404494,1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.8104988002588484,2,2
8300,0,1.0247225465469487,-0.19101123595505617,0.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
3910,1,-1.3201050396599479,0.2247191011235955,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.3963246296716436,0,1
2980,1,-0.009760212073740997,-0.10112359550561797,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.8401563869601303,4,2
6110,1,0.5419639258572935,1.202247191011236,2.0,1.0,0,0,0.0,0.0,1.4102378365326573,0,-1.748031051609809,0,0
5621,1,0.0,1.8764044943820224,2.0,-1.0,0,0,0.0,0.0,0.41023783653265733,0,-1.2244093154829427,0,2
2018,0,-0.6304498672461548,-0.19101123595505617,-1.0,0.0,0,0,-9.336120224362366,0.0,-0.5897621634673427,0,0.0,0,0
3620,1,0.8523087534435004,0.550561797752809,-1.0,-1.0,0,0,0.0,0.0,1.4102378365326573,0,-0.2744098799384852,0,0
4600,1,0.0,0.9438202247191011,2.0,0.0,0,0,3.6311779024235373,46.61314695882129,1.4102378365326573,0,0.24921185618838115,0,4
9032,1,-0.6649326258668444,1.9101123595505618,4.0,1.0,0,0,0.0,718.6131469588213,0.41023783653265733,0,3.3759816519173835,1,1
8300,1,0.024722546546948658,0.21348314606741572,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.5883192662514946,0,2
3193,0,0.0,0.449438202247191,0.0,1.0,0,0,0.0,0.0,-2.5897621634673427,0,0.0,0,1
9200,0,0.5419639258572935,-0.2808988764044944,-1.0,0.0,0,0,-8.873002434120012,0.0,0.0,0,0.0,0,1
3806,1,-0.906311936211672,0.5280898876404494,1.0,1.0,0,0,0.0,0.0,0.0,0,-0.6883203951625796,0,1
2640,0,-0.8028636603496031,-0.5955056179775281,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,4
5020,1,0.0,0.07865168539325842,1.0,1.0,0,0,-10.725473595089428,-430.3868530411787,1.4102378365326573,0,-0.2519689483901909,0,1
7170,1,-2.527001591384086,0.12359550561797752,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.748031051609809,4,4
5555,1,0.0,,1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,4.4830676082999,4,2
6700,0,-0.9752774534530514,-0.47191011235955055,-2.0,0.19844324694209226,0,0,-8.40988464387766,0.0,-0.5897621634673427,0,0.0,1,0
8540,1,0.0,0.5280898876404494,0.0,0.0,0,0,0.0,-261.3868530411787,1.4102378365326573,0,-0.6010501058081018,0,1
9700,1,-1.6649326258668444,0.39325842696629215,2.0,0.0,0,0,11.967298126785904,0.0,0.41023783653265733,0,-1.473752999352879,0,1
5555,1,0.0,0.42696629213483145,-1.0,1.0,0,0,0.38935337072706117,-294.3868530411787,0.41023783653265733,0,-0.9202100211616203,1,0
9600,1,0.0,0.30337078651685395,1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.3740155258049045,0,0
8370,1,0.0,0.9887640449438202,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.2069552576120472,0,1
8000,0,0.0,-0.23595505617977527,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
8800,1,-0.3890705569013272,0.30337078651685395,1.0,0.0,0,0,0.0,0.0,0.0,0,-1.0498687367739872,0,1
2140,0,-0.07872572931512031,-0.6067415730337079,-1.0,0.0,0,0,-10.725473595089428,0.0,-0.5897621634673427,0,0.0,0,0
6723,1,-0.5614843500047755,-0.02247191011235955,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-0.8728347212263324,4,1
2170,1,0.0,-0.1797752808988764,0.0,0.0,0,0,0.0,-396.3868530411787,-0.5897621634673427,0,-1.5036742414172715,0,0
4141,0,1.197136339650397,-0.0898876404494382,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
1370,1,-2.11320848793581,2.168539325842697,2.0,1.0,0,0,16.59847602920944,53.61314695882129,-0.5897621634673427,0,-0.007612138197653294,0,1
9041,1,0.0,0.4606741573033708,0.0,0.0,0,0,0.0,0.0,0.0,0,0.3364821455428589,1,1
9280,1,0.0,0.3258426966292135,0.0,0.0,0,0,0.0,0.0,0.0,0,2.632937473984973,1,1
8300,1,0.0,0.12359550561797752,-1.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,-0.4464570218087413,0,0
